"","ensembl_gene_id","row_num","gene_symbol","gene_type"
"40096","ENSG00000241133",40096,"AL049874.1",NA
"40097","ENSG00000241134",40097,"RP5-1051J4.4","processed_pseudogene"
"40098","ENSG00000241135",40098,"RP11-6F2.6","lncRNA"
"40099","ENSG00000241136",40099,"PAICSP6","processed_pseudogene"
"40100","ENSG00000241138",40100,"AL359385.2",NA
"40101","ENSG00000241141",40101,"AC106785.4",NA
"40102","ENSG00000241142",40102,"AC092662.4",NA
"40103","ENSG00000241143",40103,"RP11-167H9.2","transcribed_processed_pseudogene"
"40104","ENSG00000241144",40104,"AC098487.1","misc_RNA"
"40105","ENSG00000241145",40105,"Z97634.3",NA
"40106","ENSG00000241146",40106,"RPL7P41","processed_pseudogene"
"40107","ENSG00000241148",40107,"AL450026.1",NA
"40108","ENSG00000241149",40108,"RP11-561N12.2","protein_coding"
"40109","ENSG00000241150",40109,"RP11-308D16.2",NA
"40110","ENSG00000241151",40110,"RP11-454C18.1","lncRNA"
"40111","ENSG00000241152",40111,"AL162725.1","misc_RNA"
"40112","ENSG00000241155",40112,"ARHGAP31-AS1","lncRNA"
"40113","ENSG00000241156",40113,"AC078784.1","misc_RNA"
"40114","ENSG00000241157",40114,"RP11-3K24.1","processed_pseudogene"
"40115","ENSG00000241158",40115,"ADAMTS9-AS1","lncRNA"
"40116","ENSG00000241159",40116,"AC007040.1","misc_RNA"
"40117","ENSG00000241162",40117,"AC002464.1","misc_RNA"
"40118","ENSG00000241163",40118,"RP11-398A8.3","lncRNA"
"40119","ENSG00000241167",40119,"AC120045.5",NA
"40120","ENSG00000241168",40120,"RP11-10O22.1","lncRNA"
"40121","ENSG00000241169",40121,"RP4-752I6.1","lncRNA"
"40122","ENSG00000241170",40122,"RP11-147I3.1","transcribed_processed_pseudogene"
"40123","ENSG00000241172",40123,"AC005932.1","misc_RNA"
"40124","ENSG00000241173",40124,"AC107081.1",NA
"40125","ENSG00000241174",40125,"AL591215.1","misc_RNA"
"40126","ENSG00000241175",40126,"AC009753.1","misc_RNA"
"40127","ENSG00000241177",40127,"RP11-615J4.1",NA
"40128","ENSG00000241179",40128,"CTB-2L9.1","processed_pseudogene"
"40129","ENSG00000241180",40129,"RP11-54O7.2","lncRNA"
"40130","ENSG00000241181",40130,"AC093734.13",NA
"40131","ENSG00000241183",40131,"RP11-106J23.1","processed_pseudogene"
"40132","ENSG00000241185",40132,"RP11-1096G20.1","transcribed_processed_pseudogene"
"40133","ENSG00000241186",40133,"TDGF1","protein_coding"
"40134","ENSG00000241187",40134,"CTC-209L16.1","processed_pseudogene"
"40135","ENSG00000241188",40135,"AL034380.1","misc_RNA"
"40136","ENSG00000241190",40136,"RP11-58A12.2",NA
"40137","ENSG00000241192",40137,"AL441886.1",NA
"40138","ENSG00000241193",40138,"AC073869.6",NA
"40139","ENSG00000241195",40139,"TRNAK41P",NA
"40140","ENSG00000241197",40140,"AC026305.3",NA
"40141","ENSG00000241198",40141,"AL590131.1","misc_RNA"
"40142","ENSG00000241199",40142,"AC130360.2",NA
"40143","ENSG00000241200",40143,"ZNF736P7Y","processed_pseudogene"
"40144","ENSG00000241202",40144,"ZIC4-AS1","lncRNA"
"40145","ENSG00000241203",40145,"HMGN2P26","processed_pseudogene"
"40146","ENSG00000241204",40146,"RP11-333A23.1","processed_pseudogene"
"40147","ENSG00000241205",40147,"AC023425.2",NA
"40148","ENSG00000241207",40148,"RP11-344N17.3","unprocessed_pseudogene"
"40149","ENSG00000241208",40149,"AC231380.1",NA
"40150","ENSG00000241211",40150,"IQCJ-SCHIP1-AS1","lncRNA"
"40151","ENSG00000241212",40151,"AL355598.1",NA
"40152","ENSG00000241213",40152,"RP11-768G7.2","lncRNA"
"40153","ENSG00000241214",40153,"AL078595.1",NA
"40154","ENSG00000241216",40154,"SNAPC5P1","transcribed_processed_pseudogene"
"40155","ENSG00000241217",40155,"AC117378.1","misc_RNA"
"40156","ENSG00000241218",40156,"RP11-446H18.1","processed_pseudogene"
"40157","ENSG00000241219",40157,"RP11-572M11.1","lncRNA"
"40158","ENSG00000241220",40158,"RP11-292E2.1","lncRNA"
"40159","ENSG00000241221",40159,"AC009960.6","unprocessed_pseudogene"
"40160","ENSG00000241223",40160,"AP002472.1","misc_RNA"
"40161","ENSG00000241224",40161,"RP11-59E19.1","protein_coding"
"40162","ENSG00000241225",40162,"TRNAS30P","unprocessed_pseudogene"
"40163","ENSG00000241226",40163,"AC006132.1","misc_RNA"
"40164","ENSG00000241227",40164,"AC026202.1","misc_RNA"
"40165","ENSG00000241228",40165,"RP5-916O11.1","processed_pseudogene"
"40166","ENSG00000241229",40166,"AL121587.1","misc_RNA"
"40167","ENSG00000241230",40167,"AC016601.1","misc_RNA"
"40168","ENSG00000241231",40168,"RP11-275H4.1","lncRNA"
"40169","ENSG00000241232",40169,"Z95114.5",NA
"40170","ENSG00000241233",40170,"KRTAP5-8","protein_coding"
"40171","ENSG00000241237",40171,"AL357095.1",NA
"40172","ENSG00000241238",40172,"AP001052.9",NA
"40173","ENSG00000241241",40173,"AC100808.7","protein_coding"
"40174","ENSG00000241242",40174,"AC011374.2",NA
"40175","ENSG00000241243",40175,"AC035142.1","misc_RNA"
"40176","ENSG00000241244",40176,"IGKV1D-16","IG_V_gene"
"40177","ENSG00000241245",40177,"AC084398.1",NA
"40178","ENSG00000241246",40178,"AL669818.1","misc_RNA"
"40179","ENSG00000241247",40179,"AC006378.3",NA
"40180","ENSG00000241248",40180,"AL589987.1","misc_RNA"
"40181","ENSG00000241249",40181,"AC073869.7",NA
"40182","ENSG00000241250",40182,"RPL17P20","processed_pseudogene"
"40183","ENSG00000241251",40183,"RP11-73B8.1","processed_pseudogene"
"40184","ENSG00000241254",40184,"AC092669.2",NA
"40185","ENSG00000241255",40185,"RP1-89D4.1","processed_pseudogene"
"40186","ENSG00000241257",40186,"RP11-397K18.1","processed_pseudogene"
"40187","ENSG00000241258",40187,"CRCP","protein_coding"
"40188","ENSG00000241261",40188,"RP11-393P9.1","processed_pseudogene"
"40189","ENSG00000241262",40189,"TRNAF14P",NA
"40190","ENSG00000241263",40190,"AC121344.1",NA
"40191","ENSG00000241264",40191,"AC063927.2",NA
"40192","ENSG00000241265",40192,"AC021755.2",NA
"40193","ENSG00000241266",40193,"AC004460.2",NA
"40194","ENSG00000241268",40194,"AC105921.3",NA
"40195","ENSG00000241269",40195,"AC093620.5","lncRNA"
"40196","ENSG00000241270",40196,"RP11-466F5.6",NA
"40197","ENSG00000241271",40197,"AL031664.1",NA
"40198","ENSG00000241272",40198,"AP003461.5",NA
"40199","ENSG00000241273",40199,"AC091304.3",NA
"40200","ENSG00000241275",40200,"AC073101.1",NA
"40201","ENSG00000241278",40201,"RP11-379B18.4","transcribed_unprocessed_pseudogene"
"40202","ENSG00000241279",40202,"AC110615.1",NA
"40203","ENSG00000241280",40203,"RP11-221J22.2","lncRNA"
"40204","ENSG00000241281",40204,"RP11-364M6.1","processed_pseudogene"
"40205","ENSG00000241282",40205,"CTC-451A6.1","processed_pseudogene"
"40206","ENSG00000241284",40206,"AL132772.1",NA
"40207","ENSG00000241286",40207,"RPL29P25","processed_pseudogene"
"40208","ENSG00000241287",40208,"XXbac-BPG254F23.6",NA
"40209","ENSG00000241288",40209,"RP11-379B18.5","lncRNA"
"40210","ENSG00000241291",40210,"AC008728.2","misc_RNA"
"40211","ENSG00000241292",40211,"AC002467.5",NA
"40212","ENSG00000241293",40212,"PPATP1","processed_pseudogene"
"40213","ENSG00000241294",40213,"IGKV2-24","IG_V_gene"
"40214","ENSG00000241295",40214,"ZBTB20-AS2","lncRNA"
"40215","ENSG00000241300",40215,"AC090518.1",NA
"40216","ENSG00000241301",40216,"AL136982.1",NA
"40217","ENSG00000241302",40217,"AC005251.1",NA
"40218","ENSG00000241303",40218,"AC073869.8",NA
"40219","ENSG00000241304",40219,"AL589825.1",NA
"40220","ENSG00000241305",40220,"RP11-735O9.1","processed_pseudogene"
"40221","ENSG00000241307",40221,"RP11-674E16.1","processed_pseudogene"
"40222","ENSG00000241308",40222,"AC084082.1",NA
"40223","ENSG00000241310",40223,"AC106785.5",NA
"40224","ENSG00000241313",40224,"WWTR1-AS1","lncRNA"
"40225","ENSG00000241314",40225,"AC108479.1",NA
"40226","ENSG00000241315",40226,"AC090204.4",NA
"40227","ENSG00000241316",40227,"RP11-81N13.1","lncRNA"
"40228","ENSG00000241317",40228,"RP11-342M3.1","lncRNA"
"40229","ENSG00000241318",40229,"RP11-47K11.2","processed_pseudogene"
"40230","ENSG00000241319",40230,"SETP6","processed_pseudogene"
"40231","ENSG00000241322",40231,"CDRT1","protein_coding"
"40232","ENSG00000241324",40232,"RP5-921G16.2","lncRNA"
"40233","ENSG00000241326",40233,"RP11-807G9.2","lncRNA"
"40234","ENSG00000241328",40234,"RP11-331K15.1","lncRNA"
"40235","ENSG00000241329",40235,"AL590556.1",NA
"40236","ENSG00000241330",40236,"RP11-451O13.1",NA
"40237","ENSG00000241332",40237,"TRNAL37",NA
"40238","ENSG00000241333",40238,"Z83844.1","misc_RNA"
"40239","ENSG00000241334",40239,"RP11-71L14.1","processed_pseudogene"
"40240","ENSG00000241336",40240,"RP11-451G4.1","lncRNA"
"40241","ENSG00000241338",40241,"RP11-342C24.1",NA
"40242","ENSG00000241340",40242,"AC093734.14",NA
"40243","ENSG00000241341",40243,"RP11-395E19.2",NA
"40244","ENSG00000241342",40244,"AL035464.1",NA
"40245","ENSG00000241343",40245,"RPL36A","protein_coding"
"40246","ENSG00000241344",40246,"RP11-30P21.1","processed_pseudogene"
"40247","ENSG00000241345",40247,"RP4-630C24.3","lncRNA"
"40248","ENSG00000241346",40248,"RP11-379B18.3","processed_pseudogene"
"40249","ENSG00000241347",40249,"AL359541.1","misc_RNA"
"40250","ENSG00000241349",40250,"RP11-15E1.3",NA
"40251","ENSG00000241350",40251,"PMS2P11","transcribed_unprocessed_pseudogene"
"40252","ENSG00000241351",40252,"IGKV3-11","IG_V_gene"
"40253","ENSG00000241352",40253,"RP11-392P7.1","processed_pseudogene"
"40254","ENSG00000241353",40254,"PPP1R2P4","processed_pseudogene"
"40255","ENSG00000241354",40255,"RP11-1042B17.2","processed_pseudogene"
"40256","ENSG00000241356",40256,"OR5G3P","polymorphic_pseudogene"
"40257","ENSG00000241357",40257,"RP11-758P17.2","lncRNA"
"40258","ENSG00000241358",40258,"RP11-758I14.3","transcribed_processed_pseudogene"
"40259","ENSG00000241359",40259,"SYNPR-AS1","lncRNA"
"40260","ENSG00000241360",40260,"PDXP","protein_coding"
"40261","ENSG00000241361",40261,"RP11-483I13.3","transcribed_unprocessed_pseudogene"
"40262","ENSG00000241362",40262,"RPL36AP43","processed_pseudogene"
"40263","ENSG00000241363",40263,"TRNAI28P",NA
"40264","ENSG00000241366",40264,"AC131055.9",NA
"40265","ENSG00000241367",40265,"RP11-26G10.1","processed_pseudogene"
"40266","ENSG00000241368",40266,"AC069509.2",NA
"40267","ENSG00000241369",40267,"RP11-10O22.2","lncRNA"
"40268","ENSG00000241370",40268,"RPP21","protein_coding"
"40269","ENSG00000241371",40269,"AL136131.1",NA
"40270","ENSG00000241374",40270,"RP4-798A10.5",NA
"40271","ENSG00000241375",40271,"AC068831.1",NA
"40272","ENSG00000241376",40272,"AL606830.1",NA
"40273","ENSG00000241379",40273,"AL953889.1",NA
"40274","ENSG00000241380",40274,"AL122006.1",NA
"40275","ENSG00000241381",40275,"RP11-239L20.5",NA
"40276","ENSG00000241382",40276,"AC104629.3",NA
"40277","ENSG00000241383",40277,"RP11-152C17.1","lncRNA"
"40278","ENSG00000241384",40278,"AL049710.2",NA
"40279","ENSG00000241385",40279,"RP11-25D10.1","processed_pseudogene"
"40280","ENSG00000241387",40280,"BX119964.2",NA
"40281","ENSG00000241388",40281,"HNF1A-AS1","lncRNA"
"40282","ENSG00000241389",40282,"AC003099.2",NA
"40283","ENSG00000241390",40283,"AL139809.1",NA
"40284","ENSG00000241391",40284,"AL031056.1","misc_RNA"
"40285","ENSG00000241392",40285,"AC107393.1","misc_RNA"
"40286","ENSG00000241395",40286,"AC096637.1","misc_RNA"
"40287","ENSG00000241396",40287,"AL592295.1",NA
"40288","ENSG00000241397",40288,"LSAMP-AS2","lncRNA"
"40289","ENSG00000241398",40289,"AC092100.4",NA
"40290","ENSG00000241399",40290,"CD302","protein_coding"
"40291","ENSG00000241400",40291,"RP11-764I5.1","processed_pseudogene"
"40292","ENSG00000241401",40292,"AP003550.6",NA
"40293","ENSG00000241402",40293,"TRNAK43P",NA
"40294","ENSG00000241404",40294,"EGFL8","protein_coding"
"40295","ENSG00000241406",40295,"AL163544.1","misc_RNA"
"40296","ENSG00000241409",40296,"AC064852.4","lncRNA"
"40297","ENSG00000241411",40297,"RP11-192C21.1","processed_pseudogene"
"40298","ENSG00000241412",40298,"AC027667.1",NA
"40299","ENSG00000241413",40299,"AC007834.1","misc_RNA"
"40300","ENSG00000241416",40300,"KRT8P13","processed_pseudogene"
"40301","ENSG00000241417",40301,"AC068137.3",NA
"40302","ENSG00000241418",40302,"RP11-512H23.2","processed_pseudogene"
"40303","ENSG00000241420",40303,"AC074338.1","misc_RNA"
"40304","ENSG00000241421",40304,"AC012365.4",NA
"40305","ENSG00000241422",40305,"AC003684.1",NA
"40306","ENSG00000241423",40306,"RPL21P103","processed_pseudogene"
"40307","ENSG00000241424",40307,"AC119041.1",NA
"40308","ENSG00000241426",40308,"TRNAG35P",NA
"40309","ENSG00000241429",40309,"EEF1A1P25","processed_pseudogene"
"40310","ENSG00000241431",40310,"RP11-17A4.1","transcribed_processed_pseudogene"
"40311","ENSG00000241434",40311,"CTD-2224J9.4","transcribed_processed_pseudogene"
"40312","ENSG00000241436",40312,"AC105921.4",NA
"40313","ENSG00000241438",40313,"TDGF1P6","processed_pseudogene"
"40314","ENSG00000241439",40314,"RP11-666A20.3","processed_pseudogene"
"40315","ENSG00000241442",40315,"AC078994.1",NA
"40316","ENSG00000241445",40316,"AC005060.1",NA
"40317","ENSG00000241446",40317,"AC104946.2",NA
"40318","ENSG00000241448",40318,"AL121825.1",NA
"40319","ENSG00000241449",40319,"RP11-545G3.1","lncRNA"
"40320","ENSG00000241451",40320,"RPS27P22","processed_pseudogene"
"40321","ENSG00000241452",40321,"AC092100.5",NA
"40322","ENSG00000241455",40322,"AC023115.2",NA
"40323","ENSG00000241456",40323,"RP4-555L14.4","lncRNA"
"40324","ENSG00000241457",40324,"PLSCR5-AS1","lncRNA"
"40325","ENSG00000241458",40325,"RP11-461O14.1","processed_pseudogene"
"40326","ENSG00000241459",40326,"AC139426.3",NA
"40327","ENSG00000241461",40327,"AC135506.1","misc_RNA"
"40328","ENSG00000241462",40328,"RP11-579O24.1","processed_pseudogene"
"40329","ENSG00000241463",40329,"AC106785.6",NA
"40330","ENSG00000241464",40330,"CTC-251H24.1","processed_pseudogene"
"40331","ENSG00000241465",40331,"GAGE12I",NA
"40332","ENSG00000241468",40332,"ATP5J2","protein_coding"
"40333","ENSG00000241469",40333,"RP11-631B21.1","lncRNA"
"40334","ENSG00000241470",40334,"AC137630.1",NA
"40335","ENSG00000241471",40335,"RP11-336K24.4",NA
"40336","ENSG00000241472",40336,"RP11-204J18.3","lncRNA"
"40337","ENSG00000241473",40337,"RP11-259P15.3","processed_pseudogene"
"40338","ENSG00000241474",40338,"TRNAK40P",NA
"40339","ENSG00000241475",40339,"RP4-781K5.5","lncRNA"
"40340","ENSG00000241476",40340,"SSX2","protein_coding"
"40341","ENSG00000241478",40341,"RP11-598P12.1","processed_pseudogene"
"40342","ENSG00000241479",40342,"RP11-641D5.2","lncRNA"
"40343","ENSG00000241481",40343,"AC159540.2",NA
"40344","ENSG00000241482",40344,"AC064836.1",NA
"40345","ENSG00000241484",40345,"ARHGAP8","protein_coding"
"40346","ENSG00000241485",40346,"AC131055.10",NA
"40347","ENSG00000241486",40347,"AC098817.4",NA
"40348","ENSG00000241487",40348,"AL442663.1","misc_RNA"
"40349","ENSG00000241489",40349,"AF011889.5","protein_coding"
"40350","ENSG00000241490",40350,"RP11-553L6.2","lncRNA"
"40351","ENSG00000241491",40351,"AC066616.2",NA
"40352","ENSG00000241493",40352,"RP11-274B21.5","processed_pseudogene"
"40353","ENSG00000241494",40353,"RP11-796G6.1","processed_pseudogene"
"40354","ENSG00000241497",40354,"AC097374.1",NA
"40355","ENSG00000241499",40355,"RP11-85G20.2","processed_pseudogene"
"40356","ENSG00000241500",40356,"AC126339.2",NA
"40357","ENSG00000241501",40357,"AL157407.1",NA
"40358","ENSG00000241503",40358,"AC099654.7",NA
"40359","ENSG00000241505",40359,"RP11-161I10.1","lncRNA"
"40360","ENSG00000241506",40360,"PSMC1P1","processed_pseudogene"
"40361","ENSG00000241507",40361,"TRNAS32P",NA
"40362","ENSG00000241510",40362,"AC099654.8",NA
"40363","ENSG00000241511",40363,"RPS15AP24","processed_pseudogene"
"40364","ENSG00000241512",40364,"AC009960.4",NA
"40365","ENSG00000241514",40365,"AC115220.5",NA
"40366","ENSG00000241516",40366,"AC025283.5",NA
"40367","ENSG00000241517",40367,"AL353662.4",NA
"40368","ENSG00000241520",40368,"AC098820.4","lncRNA"
"40369","ENSG00000241522",40369,"AC009223.2",NA
"40370","ENSG00000241524",40370,"AC011245.1","misc_RNA"
"40371","ENSG00000241525",40371,"AC108004.3","lncRNA"
"40372","ENSG00000241526",40372,"RP11-144C9.1","processed_pseudogene"
"40373","ENSG00000241527",40373,"AC000095.8","unitary_pseudogene"
"40374","ENSG00000241528",40374,"RP1-130H16.16",NA
"40375","ENSG00000241529",40375,"AC055740.1","misc_RNA"
"40376","ENSG00000241530",40376,"AC006368.1",NA
"40377","ENSG00000241532",40377,"AGGF1P3","processed_pseudogene"
"40378","ENSG00000241535",40378,"CBX5P1","processed_pseudogene"
"40379","ENSG00000241536",40379,"RP11-381G8.1",NA
"40380","ENSG00000241537",40380,"RP11-624D20.1","processed_pseudogene"
"40381","ENSG00000241538",40381,"AL831782.1",NA
"40382","ENSG00000241539",40382,"RP11-740N7.4","processed_pseudogene"
"40383","ENSG00000241541",40383,"AC026448.1",NA
"40384","ENSG00000241542",40384,"AL049779.2","misc_RNA"
"40385","ENSG00000241544",40385,"RP11-6F2.5","lncRNA"
"40386","ENSG00000241546",40386,"RP11-767L7.2","processed_pseudogene"
"40387","ENSG00000241547",40387,"RP11-4K3__A.5","processed_pseudogene"
"40388","ENSG00000241549",40388,"GUSBP2","transcribed_unprocessed_pseudogene"
"40389","ENSG00000241550",40389,"AC104212.1","misc_RNA"
"40390","ENSG00000241552",40390,"AC113389.1","misc_RNA"
"40391","ENSG00000241553",40391,"ARPC4","protein_coding"
"40392","ENSG00000241554",40392,"AC023425.3",NA
"40393","ENSG00000241556",40393,"RP11-490G8.1","processed_pseudogene"
"40394","ENSG00000241558",40394,"RP5-982E9.1",NA
"40395","ENSG00000241560",40395,"ZBTB20-AS1","lncRNA"
"40396","ENSG00000241561",40396,"AC112491.1",NA
"40397","ENSG00000241562",40397,"RPL7P5","processed_pseudogene"
"40398","ENSG00000241563",40398,"CORT","protein_coding"
"40399","ENSG00000241564",40399,"AC009960.5",NA
"40400","ENSG00000241566",40400,"IGKV2D-24","IG_V_gene"
"40401","ENSG00000241567",40401,"AC113412.1",NA
"40402","ENSG00000241568",40402,"AL353795.1","misc_RNA"
"40403","ENSG00000241569",40403,"AC022148.5",NA
"40404","ENSG00000241570",40404,"RP11-372E1.6","lncRNA"
"40405","ENSG00000241571",40405,"RP11-120E5.3","processed_pseudogene"
"40406","ENSG00000241572",40406,"PRICKLE2-AS1","lncRNA"
"40407","ENSG00000241573",40407,"RP11-286H14.1","processed_pseudogene"
"40408","ENSG00000241574",40408,"AC094106.1",NA
"40409","ENSG00000241577",40409,"RP11-523O18.7","lncRNA"
"40410","ENSG00000241578",40410,"AC068137.4",NA
"40411","ENSG00000241580",40411,"AC010173.1",NA
"40412","ENSG00000241581",40412,"AC022861.4",NA
"40413","ENSG00000241582",40413,"RP11-434O22.2","processed_pseudogene"
"40414","ENSG00000241584",40414,"AL162501.1",NA
"40415","ENSG00000241586",40415,"AC074322.1",NA
"40416","ENSG00000241587",40416,"AC079863.1","misc_RNA"
"40417","ENSG00000241588",40417,"AC090825.3","misc_RNA"
"40418","ENSG00000241589",40418,"AL353763.2",NA
"40419","ENSG00000241590",40419,"RPL17P37","processed_pseudogene"
"40420","ENSG00000241591",40420,"AC025731.3",NA
"40421","ENSG00000241592",40421,"RP11-372E1.7","processed_pseudogene"
"40422","ENSG00000241593",40422,"RP11-520D19.2","lncRNA"
"40423","ENSG00000241594",40423,"AC099654.9",NA
"40424","ENSG00000241595",40424,"KRTAP9-4","protein_coding"
"40425","ENSG00000241596",40425,"RP11-326J18.1","lncRNA"
"40426","ENSG00000241597",40426,"CTD-2007H13.1","processed_pseudogene"
"40427","ENSG00000241598",40427,"KRTAP5-4","protein_coding"
"40428","ENSG00000241599",40428,"RP11-34P13.9","lncRNA"
"40429","ENSG00000241600",40429,"ZNF578",NA
"40430","ENSG00000241602",40430,"AL391358.1",NA
"40431","ENSG00000241603",40431,"AL445487.1",NA
"40432","ENSG00000241604",40432,"AC007786.1","misc_RNA"
"40433","ENSG00000241607",40433,"RP11-357K9.2","unprocessed_pseudogene"
"40434","ENSG00000241608",40434,"AC026904.1",NA
"40435","ENSG00000241609",40435,"RP11-367J7.2",NA
"40436","ENSG00000241610",40436,"TRMEP1",NA
"40437","ENSG00000241612",40437,"RP13-585F24.1","processed_pseudogene"
"40438","ENSG00000241613",40438,"AL136359.1","misc_RNA"
"40439","ENSG00000241615",40439,"AL121658.1",NA
"40440","ENSG00000241617",40440,"AC090340.1",NA
"40441","ENSG00000241620",40441,"AC008737.1",NA
"40442","ENSG00000241621",40442,"RP11-449I17.3","unprocessed_pseudogene"
"40443","ENSG00000241622",40443,"RP11-413E6.5","processed_pseudogene"
"40444","ENSG00000241624",40444,"RP4-697K14.12",NA
"40445","ENSG00000241625",40445,"AC058822.1","misc_RNA"
"40446","ENSG00000241626",40446,"RP11-275A6.2",NA
"40447","ENSG00000241627",40447,"UBQLN4P1","processed_pseudogene"
"40448","ENSG00000241628",40448,"AC015849.1",NA
"40449","ENSG00000241629",40449,"AC097526.6",NA
"40450","ENSG00000241630",40450,"AC015574.1",NA
"40451","ENSG00000241631",40451,"AC005562.1","misc_RNA"
"40452","ENSG00000241633",40452,"AC097648.2",NA
"40453","ENSG00000241634",40453,"RP11-381E24.1","processed_pseudogene"
"40454","ENSG00000241635",40454,"UGT1A1","protein_coding"
"40455","ENSG00000241636",40455,"RP11-71H9.2","lncRNA"
"40456","ENSG00000241637",40456,"AC024032.2",NA
"40457","ENSG00000241638",40457,"AC011193.1",NA
"40458","ENSG00000241640",40458,"RP11-59H7.1","processed_pseudogene"
"40459","ENSG00000241641",40459,"RPS23P6","processed_pseudogene"
"40460","ENSG00000241642",40460,"AC073072.2",NA
"40461","ENSG00000241643",40461,"AC104700.1",NA
"40462","ENSG00000241644",40462,"INMT","protein_coding"
"40463","ENSG00000241647",40463,"AP000662.1",NA
"40464","ENSG00000241648",40464,"CADM2-AS2","lncRNA"
"40465","ENSG00000241650",40465,"AC091978.1",NA
"40466","ENSG00000241651",40466,"RP11-214O14.1","processed_pseudogene"
"40467","ENSG00000241652",40467,"AC105285.2","misc_RNA"
"40468","ENSG00000241654",40468,"RP11-565F19.1","processed_pseudogene"
"40469","ENSG00000241656",40469,"UBA52P7","processed_pseudogene"
"40470","ENSG00000241657",40470,"TRBV11-2","lncRNA"
"40471","ENSG00000241658",40471,"AC093874.1",NA
"40472","ENSG00000241661",40472,"PPP1R2P6","processed_pseudogene"
"40473","ENSG00000241665",40473,"AC104445.1","misc_RNA"
"40474","ENSG00000241666",40474,"RP3-455J7.4","lncRNA"
"40475","ENSG00000241667",40475,"RP11-444P10.1","lncRNA"
"40476","ENSG00000241668",40476,"CTD-2127O16.1","processed_pseudogene"
"40477","ENSG00000241669",40477,"RP11-576M8.2","lncRNA"
"40478","ENSG00000241670",40478,"AP006222.1",NA
"40479","ENSG00000241671",40479,"RP11-529G21.3","processed_pseudogene"
"40480","ENSG00000241672",40480,"DBIL5P",NA
"40481","ENSG00000241673",40481,"RPS27P12","processed_pseudogene"
"40482","ENSG00000241675",40482,"AC010602.1",NA
"40483","ENSG00000241676",40483,"AC013437.5",NA
"40484","ENSG00000241677",40484,"AC084398.2",NA
"40485","ENSG00000241678",40485,"RP11-732A19.1","processed_pseudogene"
"40486","ENSG00000241679",40486,"RP11-80H8.4","lncRNA"
"40487","ENSG00000241680",40487,"RPL31P49","processed_pseudogene"
"40488","ENSG00000241681",40488,"AC024248.1",NA
"40489","ENSG00000241682",40489,"AL390208.1",NA
"40490","ENSG00000241684",40490,"ADAMTS9-AS2","lncRNA"
"40491","ENSG00000241685",40491,"ARPC1A","protein_coding"
"40492","ENSG00000241686",40492,"AL356356.3",NA
"40493","ENSG00000241690",40493,"C20orf141","protein_coding"
"40494","ENSG00000241691",40494,"AL133387.1",NA
"40495","ENSG00000241693",40495,"AL020993.1","misc_RNA"
"40496","ENSG00000241695",40496,"GM2AP1","processed_pseudogene"
"40497","ENSG00000241696",40497,"RP11-420J11.2","lncRNA"
"40498","ENSG00000241697",40498,"TMEFF1","protein_coding"
"40499","ENSG00000241699",40499,"AC099654.10",NA
"40500","ENSG00000241704",40500,"AL160397.2",NA
"40501","ENSG00000241705",40501,"AC104059.1",NA
"40502","ENSG00000241707",40502,"AC124073.2",NA
"40503","ENSG00000241708",40503,"AC025518.1",NA
"40504","ENSG00000241709",40504,"AC073846.1","misc_RNA"
"40505","ENSG00000241710",40505,"AC020629.2",NA
"40506","ENSG00000241712",40506,"AC004884.1",NA
"40507","ENSG00000241714",40507,"RP11-76P2.2",NA
"40508","ENSG00000241715",40508,"AC104641.1",NA
"40509","ENSG00000241716",40509,"TRNAL44P",NA
"40510","ENSG00000241717",40510,"VWFP1","transcribed_unprocessed_pseudogene"
"40511","ENSG00000241720",40511,"RP4-735C1.4","lncRNA"
"40512","ENSG00000241721",40512,"SUMO1P1","processed_pseudogene"
"40513","ENSG00000241722",40513,"RP11-255I10.1","processed_pseudogene"
"40514","ENSG00000241723",40514,"RP11-113A11.1","processed_pseudogene"
"40515","ENSG00000241724",40515,"AC087069.2",NA
"40516","ENSG00000241725",40516,"AC104448.1",NA
"40517","ENSG00000241726",40517,"TRNAG33P",NA
"40518","ENSG00000241728",40518,"AP001062.8","lncRNA"
"40519","ENSG00000241729",40519,"AC092100.6",NA
"40520","ENSG00000241730",40520,"AC022148.6",NA
"40521","ENSG00000241732",40521,"RP11-38P22.2",NA
"40522","ENSG00000241733",40522,"AC015726.1",NA
"40523","ENSG00000241735",40523,"FABP5P3","transcribed_processed_pseudogene"
"40524","ENSG00000241737",40524,"FAM90A23P",NA
"40525","ENSG00000241738",40525,"ZNF90P1","processed_pseudogene"
"40526","ENSG00000241739",40526,"CTD-2290C23.2","processed_pseudogene"
"40527","ENSG00000241741",40527,"RP11-119H12.2","processed_pseudogene"
"40528","ENSG00000241742",40528,"AC026764.1",NA
"40529","ENSG00000241743",40529,"RP5-964N17.1","lncRNA"
"40530","ENSG00000241744",40530,"RP11-399D15.1","processed_pseudogene"
"40531","ENSG00000241745",40531,"AL139156.1","misc_RNA"
"40532","ENSG00000241746",40532,"RP11-941H19.1","processed_pseudogene"
"40533","ENSG00000241748",40533,"AC007465.1",NA
"40534","ENSG00000241749",40534,"RPSAP52","transcribed_processed_pseudogene"
"40535","ENSG00000241754",40535,"RP11-280H21.1","lncRNA"
"40536","ENSG00000241755",40536,"IGKV1-9","IG_V_gene"
"40537","ENSG00000241756",40537,"AC012490.1","misc_RNA"
